,Headlines,Snippets,Year,Country
1015,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1016,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1017,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1018,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1019,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1020,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1021,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1022,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1023,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1024,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1025,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1026,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1027,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1028,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1029,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1030,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1031,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1032,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1033,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1034,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1035,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1036,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1037,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1038,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1039,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1040,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1041,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1042,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1043,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1044,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1045,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1046,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
1047,"In Norway, Arctic Herder Loses Case Over Reindeer Culling","The herder, from the indigenous Sami community, had challenged a government order in a case that had drawn wide attention.",2017,Norway
1048,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",2017,Norway
1049,Ruling Conservative-Led Bloc Wins Norway’s National Elections,"A race that was close in opinion polls, the election was viewed as a referendum on taxes, immigration, energy policy and European integration.",2017,Norway
1050,"In Norway, Fighting the Culling of Reindeer With a Macabre Display","A young indigenous Sami reindeer herder is suing the Norwegian government at the Supreme Court, with a little help from his sister — and her hundreds of bullet-ridden reindeer skulls.",2017,Norway
1051,"In Certifiably Happy Norway, a Cranky Traveler Finds Some Bliss (Within Reason)",Charming villages. Inventive meals. A gorgeous glacier to hike. What’s not to like? (That rain was pretty loud.),2017,Norway
1052,‘It Was a Blood Bath’: Freight Trains Kill 110 Reindeer in Norway,"Animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",2017,Norway
1053,"As Wild Salmon Decline, Norway Pressures Its Giant Fish Farms",New rules to combat sea lice have angered Norway’s important aquaculture industry. But environmental groups want to go much further.,2017,Norway
1054,Right-Wing Populist Is Blocked From Joining Nobel Peace Prize Committee,"The politician, Carl I. Hagen, opposes immigration and Islam, denies climate change and supports President Trump.",2017,Norway
1055,"In Norway, the Journey Is the Destination","A writer finds emotional solace on some of Norway’s scenic remote roads, which have been transformed into architectural wonders.",2017,Norway
1056,Norway’s Wealth Fund Considers Divesting From Oil Shares,"The move signals that the country, Europe’s top producer, does not have full confidence in oil’s future.",2017,Norway
